window,seed,arm,stratum,n,macro_f1,balanced_accuracy,accuracy
3,44,lstm_price,has_news,299,0.39001160845217786,0.3915535222353404,0.41471571906354515
3,44,lstm_price,no_news,301,0.36208781807142465,0.3829089944684398,0.3920265780730897
3,42,lstm_price_sentiment,has_news,299,0.42159000034155064,0.41897054965236785,0.43812709030100333
3,42,lstm_price_sentiment,no_news,301,0.360874318654991,0.3653075915521926,0.37209302325581395
3,43,lstm_price_sentiment,has_news,299,0.3989760013465482,0.40094123048668506,0.411371237458194
3,43,lstm_price_sentiment,no_news,301,0.3560605921719615,0.3760391972201474,0.3754152823920266
3,44,lstm_price_sentiment,has_news,299,0.3840869757415985,0.3904302767939132,0.39464882943143814
3,44,lstm_price_sentiment,no_news,301,0.35939749905267143,0.38162555883913013,0.38205980066445183
3,42,tft_price,has_news,299,0.37670110295599973,0.37586088154269975,0.4013377926421405
3,42,tft_price,no_news,301,0.32895794580346044,0.3477731681442752,0.3687707641196013
3,43,tft_price,has_news,299,0.4001577517697141,0.4023350386986751,0.42474916387959866
3,43,tft_price,no_news,301,0.337999037999038,0.3546571731670618,0.3687707641196013
3,44,tft_price,has_news,299,0.4009488654413982,0.4108864620228257,0.41471571906354515
3,44,tft_price,no_news,301,0.3342589680822797,0.3496946005044437,0.3554817275747508
3,42,tft_price_sentiment,has_news,299,0.3645326770106491,0.3671536796536797,0.3745819397993311
3,42,tft_price_sentiment,no_news,301,0.34127409879375675,0.3560880990268351,0.37209302325581395
3,43,tft_price_sentiment,has_news,299,0.3389556277533783,0.3862160566706021,0.34782608695652173
3,43,tft_price_sentiment,no_news,301,0.33311322281450906,0.33816397666136244,0.33554817275747506
3,44,tft_price_sentiment,has_news,299,0.35085333868295326,0.37604125672307487,0.35451505016722407
3,44,tft_price_sentiment,no_news,301,0.328994708994709,0.3606027885125407,0.3521594684385382
4,42,majority,has_news,313,0.1686555290373906,0.3333333333333333,0.33865814696485624
4,42,majority,no_news,287,0.18104906937394247,0.3333333333333333,0.37282229965156793
4,43,majority,has_news,313,0.1686555290373906,0.3333333333333333,0.33865814696485624
4,43,majority,no_news,287,0.18104906937394247,0.3333333333333333,0.37282229965156793
4,44,majority,has_news,313,0.1686555290373906,0.3333333333333333,0.33865814696485624
4,44,majority,no_news,287,0.18104906937394247,0.3333333333333333,0.37282229965156793
4,42,random,has_news,313,0.3645105671981372,0.3684091143416847,0.36421725239616615
4,42,random,no_news,287,0.35254266655115657,0.3537652447015875,0.3588850174216028
4,43,random,has_news,313,0.30968629791019403,0.318757543227622,0.30990415335463256
4,43,random,no_news,287,0.32905682608530495,0.3302617553190645,0.3310104529616725
4,44,random,has_news,313,0.3584923369220177,0.3584341624060697,0.36421725239616615
4,44,random,no_news,287,0.3578520352398542,0.3597471567847163,0.3623693379790941
4,42,logreg_price,has_news,313,0.3485529741453912,0.353098257552325,0.34824281150159747
4,42,logreg_price,no_news,287,0.36707713228072825,0.39080766536241757,0.3693379790940767
4,43,logreg_price,has_news,313,0.3485529741453912,0.353098257552325,0.34824281150159747
4,43,logreg_price,no_news,287,0.36707713228072825,0.39080766536241757,0.3693379790940767
4,44,logreg_price,has_news,313,0.3485529741453912,0.353098257552325,0.34824281150159747
4,44,logreg_price,no_news,287,0.36707713228072825,0.39080766536241757,0.3693379790940767
4,42,logreg_price_sentiment,has_news,313,0.3622187079373365,0.3666048046190329,0.36741214057507987
4,42,logreg_price_sentiment,no_news,287,0.38097081115949044,0.40762628260424066,0.3867595818815331
4,43,logreg_price_sentiment,has_news,313,0.3622187079373365,0.3666048046190329,0.36741214057507987
4,43,logreg_price_sentiment,no_news,287,0.38097081115949044,0.40762628260424066,0.3867595818815331
4,44,logreg_price_sentiment,has_news,313,0.3622187079373365,0.3666048046190329,0.36741214057507987
4,44,logreg_price_sentiment,no_news,287,0.38097081115949044,0.40762628260424066,0.3867595818815331
4,42,lstm_price,has_news,313,0.36401060207827357,0.3675776156426072,0.3801916932907348
4,42,lstm_price,no_news,287,0.4164870353014683,0.42256477955649174,0.4181184668989547
4,43,lstm_price,has_news,313,0.3593886513188211,0.3609456402418685,0.36741214057507987
4,43,lstm_price,no_news,287,0.40689178148993954,0.41298387083962823,0.4076655052264808
4,44,lstm_price,has_news,313,0.36164918607818314,0.36126222836799426,0.36741214057507987
4,44,lstm_price,no_news,287,0.42338822063177894,0.4286777519893373,0.4250871080139373
4,42,lstm_price_sentiment,has_news,313,0.3594686359392241,0.36256557680294516,0.3706070287539936
4,42,lstm_price_sentiment,no_news,287,0.41060586798324317,0.41748837534413274,0.41114982578397213
4,43,lstm_price_sentiment,has_news,313,0.356340948694474,0.3655446589399756,0.3801916932907348
4,43,lstm_price_sentiment,no_news,287,0.40565106436605375,0.4191421186660122,0.41114982578397213
4,44,lstm_price_sentiment,has_news,313,0.3809426301499114,0.38298733041004834,0.38977635782747605
4,44,lstm_price_sentiment,no_news,287,0.4345532030679875,0.440743247214769,0.4355400696864111
4,42,tft_price,has_news,313,0.3554589250451973,0.3572078382853296,0.3610223642172524
4,42,tft_price,no_news,287,0.36612569895949326,0.378202836940273,0.36585365853658536
4,43,tft_price,has_news,313,0.3129398273508041,0.32796285851179324,0.31629392971246006
4,43,tft_price,no_news,287,0.36567393229481143,0.40503684781589916,0.37282229965156793
4,44,tft_price,has_news,313,0.34250243427458615,0.36421159246253404,0.3801916932907348
4,44,tft_price,no_news,287,0.34307445028921535,0.366885577165951,0.3588850174216028
4,42,tft_price_sentiment,has_news,313,0.3684583794852279,0.3744479418739348,0.3738019169329074
4,42,tft_price_sentiment,no_news,287,0.3780155698441698,0.4090607977047758,0.3832752613240418
4,43,tft_price_sentiment,has_news,313,0.34518789443488235,0.37472814056027604,0.3929712460063898
4,43,tft_price_sentiment,no_news,287,0.36367246829498673,0.40255543852793013,0.3832752613240418
4,44,tft_price_sentiment,has_news,313,0.3894284306593581,0.39879187059915217,0.4185303514376997
